sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,status
9.623260703,0.753552452,0.387273812,0.833913871,0.511981796,0.23693757,0.964292774,0.203871632,0.889562015,severe
1.006040266,0.762214364,2.095542883,0.703940897,2.535975186,0.207327438,0.145913305,0.461998954,0.458173418,substantial
9.743706743,0.101328541,2.672222753,0.566071763,2.367428562,0.295994077,0.192701776,0.80763761,0.182390865,critical
8.234496494,0.210289737,3.678624732,0.805368217,2.348601737,0.828104652,0.189143325,0.850591835,0.564816817,severe
0.366660944,0.070574843,3.348925318,0.144363069,2.591532459,0.225630374,0.887794644,0.87529129,0.554568996,low
4.590995571,0.430624233,0.975037674,0.149500801,0.452813314,0.048577573,0.309807719,0.41943901,0.255929884,substantial
9.988184151,0.984882376,4.165372853,0.08698455,0.157432284,0.656788285,0.45061032,0.012965579,0.03813043,substantial
2.535472684,0.111726052,2.937491618,0.866993541,2.629311165,0.763140297,0.763952658,0.859603571,0.930061521,substantial
3.727737501,0.222859916,3.743556083,0.367861235,1.634208148,0.761000807,0.354208704,0.102394648,0.046311552,substantial
2.773410662,0.468816859,1.431584099,0.441214289,0.804296188,0.356853139,0.847691162,0.533479348,0.110782737,substantial
4.221751866,0.675706544,2.751505717,0.963594533,1.588552272,0.311601538,0.665197421,0.412613064,0.910977094,substantial
9.406728354,0.88788538,3.184973632,0.115728696,2.23289946,0.081552919,0.665896417,0.7828971,0.598013112,substantial
5.793988642,0.885096502,4.163479369,0.518933789,0.643643073,0.564592897,0.619771171,0.992614403,0.02218873,substantial
5.77239297,0.964760326,4.353346413,0.939863404,1.902704605,0.761377705,0.165736195,0.709065227,0.440649441,substantial
3.295207627,0.322020617,3.130241739,0.470258782,1.050710722,0.28851504,0.190662615,0.332615657,0.423032348,substantial
8.266853425,0.15328927,1.698530942,0.012886576,0.617124525,0.131490639,0.848910927,0.491954533,0.795979052,substantial
7.268773323,0.639254724,0.112710396,0.976666413,2.715659317,0.412407321,0.979770078,0.220886455,0.191980502,severe
8.221274568,0.518216466,4.289421441,0.252318854,1.430268355,0.163117539,0.172393517,0.505210835,0.405753377,substantial
2.317706968,0.749860418,0.775472506,0.876932482,2.841109356,0.76056741,0.543072574,0.682185684,0.417269615,substantial
4.086158636,0.806366071,3.864935436,0.046545994,0.873149765,0.791057571,0.657827992,0.430650208,0.838174159,substantial
3.720760509,0.446531626,3.595631211,0.607731521,2.198095394,0.676632346,0.536253253,0.377610952,0.502341158,substantial
5.671450257,0.172492136,2.517495447,0.377154383,0.13821644,0.746123449,0.402124042,0.168289093,0.886306687,substantial
7.805512452,0.046438269,1.790588521,0.122041664,2.660041561,0.11951019,0.180573848,0.886029488,0.781243175,severe
7.873829696,0.609589467,4.13901479,0.294869776,2.168580206,0.295707789,0.483385854,0.026083109,0.852604465,substantial
9.319243867,0.292502833,4.138173264,0.513008357,1.179463359,0.726604691,0.187113306,0.134465994,0.313361419,severe
2.629242699,0.679469606,3.333534006,0.576310923,0.517906851,0.297183771,0.605153558,0.853157395,0.140151991,moderate
0.179879599,0.382498911,4.151133975,0.896618186,2.517965815,0.918302916,0.989712185,0.494234689,0.111445527,moderate
1.13250199,0.520165937,0.827321334,0.651970905,1.828088678,0.168632261,0.032218206,0.42246244,0.810917455,substantial
4.039135087,0.185137998,0.773103425,0.897361929,1.992694989,0.992934059,0.597110575,0.106610161,0.590396327,substantial
9.886290408,0.495306138,3.907442322,0.065998767,2.03654728,0.046902582,0.905102714,0.997993184,0.568277726,substantial
6.126929658,0.88424251,3.555850303,0.365947901,2.497284032,0.130415899,0.895318067,0.531783999,0.762030415,substantial
4.201696679,0.045537482,4.323386685,0.828906499,0.925247076,0.183560535,0.674535408,0.581814889,0.320324471,moderate
8.868299617,0.132393323,2.782015802,0.699948518,1.208068458,0.049972129,0.94030576,0.454124346,0.19954163,substantial
3.974452952,0.376959838,0.201054299,0.513997843,0.805974338,0.633415715,0.570493682,0.971148213,0.348483595,substantial
7.038481574,0.822781223,2.890815507,0.27259515,1.265336775,0.894220229,0.725470701,0.09250984,0.112723764,substantial
4.395862145,0.033183738,4.039780251,0.013288857,0.131162297,0.611509509,0.831207196,0.107350888,0.687080517,moderate
0.214330891,0.769424359,2.168070885,0.737584266,2.23281135,0.984553569,0.240497404,0.404993472,0.95354488,substantial
0.571651421,0.289720692,2.263338281,0.700724365,0.777624356,0.033753261,0.553991907,0.588954149,0.457622479,moderate
3.40443872,0.013910202,2.137634711,0.690859231,2.274221393,0.535146319,0.83862898,0.765807245,0.349773972,substantial
4.333175992,0.905709964,1.305361838,0.665560962,1.942203699,0.873352418,0.214965476,0.890659476,0.402413645,substantial
3.625165131,0.253293729,4.807534143,0.777149993,1.927774085,0.48529825,0.531329361,0.244045505,0.434572383,substantial
1.175018496,0.365656274,2.346874156,0.204451154,0.730032192,0.952147736,0.585299188,0.31163909,0.165751393,moderate
3.094895703,0.894749349,2.922003135,0.851247587,1.135385444,0.535892906,0.442263168,0.827543175,0.22240451,substantial
8.63200263,0.485908708,0.961087256,0.833240636,2.735231205,0.567050145,0.0322765,0.649635973,0.261310569,critical
2.212959301,0.622487065,1.441415908,0.205246109,0.704053759,0.712230674,0.147491722,0.695601618,0.593023069,substantial
1.2241812,0.892103097,2.19519236,0.242823251,1.810574962,0.8954349,0.763971198,0.202319378,0.935337494,moderate
6.146477334,0.650296865,0.065792099,0.079806342,0.878889278,0.988503035,0.973580421,0.960409258,0.244562812,substantial
9.926965138,0.755249136,3.277639649,0.872527494,1.818938683,0.302970527,0.521979441,0.011812378,0.148349762,severe
6.554540013,0.420449044,0.78728325,0.45552757,2.371702109,0.706519902,0.795168318,0.06379539,0.391891371,severe
7.921718934,0.962629914,2.230223204,0.547477043,0.39537427,0.559122532,0.571124011,0.734366268,0.971583524,substantial
1.99004861,0.386640888,4.165475233,0.29026918,0.547585376,0.678632025,0.975118392,0.872458203,0.854774299,moderate
6.295790576,0.519731736,0.626092084,0.798937847,1.246114253,0.992740322,0.215028802,0.864030048,0.135538764,severe
5.198771968,0.227815353,1.829149624,0.196452943,1.590512605,0.610802564,0.314507923,0.328347118,0.675173051,substantial
9.898618162,0.785613622,3.749180048,0.986304154,2.576707064,0.471238519,0.575821284,0.903643707,0.858954174,severe
9.912675984,0.812054529,1.405104789,0.637606753,2.519882417,0.914912882,0.500542839,0.202180042,0.194012928,critical
6.718211766,0.286294584,3.706136956,0.963605608,2.714314662,0.385434185,0.489549537,0.363296322,0.442328451,substantial
3.91752861,0.230547469,3.603138308,0.624547397,2.949321633,0.996770773,0.133903899,0.148677851,0.34714775,substantial
9.417271782,0.264112886,1.889842595,0.750343451,2.97908219,0.910678039,0.462485506,0.268792964,0.752354046,critical
4.588183747,0.134719861,1.546338876,0.808094242,0.865605609,0.286251436,0.156796655,0.099434277,0.827043535,substantial
2.963082869,0.569734776,2.671919895,0.107651972,2.648303161,0.920898297,0.425867101,0.212638036,0.105229059,substantial
9.37650281,0.241924219,1.88257613,0.711300682,1.938022133,0.056996033,0.664337166,0.224096156,0.403606786,severe
0.407357523,0.135078516,4.415216766,0.790303045,0.208142682,0.590986324,0.470839914,0.703327659,0.867739364,moderate
1.340250923,0.628535343,3.985717642,0.014139184,0.488663017,0.712703285,0.910353599,0.614095671,0.068586441,low
0.187382751,0.424101329,4.489892423,0.996460347,1.772413683,0.190989549,0.356424526,0.415879368,0.479797311,moderate
4.543550386,0.339315823,4.123681951,0.217447609,1.117778833,0.296669465,0.323392393,0.474311442,0.958147925,substantial
3.562864447,0.707094558,1.178955636,0.310566915,1.492099704,0.461706874,0.604241437,0.256376541,0.201608315,substantial
9.573184225,0.075568808,3.663090717,0.709349098,2.898693549,0.440848042,0.503118878,0.606484753,0.198606013,severe
4.745069699,0.132628502,4.445838058,0.777226405,0.029472251,0.264528601,0.381454833,0.93069819,0.776283876,substantial
9.208327048,0.373326502,3.85220549,0.306715781,0.565052324,0.089962183,0.197733741,0.957573513,0.796671744,severe
2.65031943,0.000508972,0.699540539,0.904895296,0.941794896,0.91289405,0.359941273,0.244073757,0.462061122,substantial
9.204374036,0.752501112,2.290827877,0.183619159,0.331652472,0.41421679,0.802051691,0.009192371,0.155402798,substantial
0.890650234,0.037415875,3.387619845,0.136042812,2.788221295,0.657070717,0.225910404,0.343719274,0.199486854,moderate
2.993221151,0.596925211,3.188306618,0.013373275,0.179558234,0.840028141,0.272800405,0.434457005,0.33845806,substantial
5.432385487,0.025872384,0.821717354,0.002420577,2.310832345,0.531779763,0.176628028,0.543979788,0.723893265,severe
2.022155362,0.090769654,4.527145651,0.316164478,0.755993634,0.170114899,0.347894188,0.703780483,0.43283999,moderate
5.491349024,0.417501117,3.554768057,0.843318298,2.985897336,0.381031599,0.032423746,0.583181085,0.692336958,substantial
7.873910607,0.050446058,0.149896244,0.21644618,0.641447589,0.358699209,0.907526207,0.819871999,0.541262686,severe
2.792316183,0.242264964,4.370743409,0.060539403,2.546209527,0.128955978,0.343238354,0.826992733,0.549055341,moderate
2.026106133,0.329036033,4.083022297,0.615255428,0.737081692,0.116885827,0.831268375,0.397118865,0.776756386,low
7.165124299,0.23515217,2.233048827,0.595014753,2.698217955,0.421868937,0.255664245,0.470197757,0.548171836,severe
8.968951752,0.538514606,2.95767421,0.342774042,0.892514061,0.990043847,0.550702284,0.938048209,0.231646273,severe
2.972423666,0.344376028,0.009542183,0.115205869,2.522994408,0.830404789,0.616663387,0.839436924,0.141175729,substantial
3.222637859,0.301396597,3.440455525,0.209233083,1.22254811,0.258000672,0.568511958,0.082657021,0.80149602,moderate
8.911362367,0.478751888,1.689388596,0.77252688,0.834053347,0.661201559,0.917391591,0.548617016,0.153667009,severe
8.584382248,0.521930501,2.280547295,0.676702961,2.696217078,0.988665221,0.853474365,0.118412201,0.432606004,severe
4.112888229,0.986953722,1.318343836,0.966634009,0.354094663,0.949959331,0.078510247,0.840873848,0.315094446,substantial
3.982610426,0.998773389,2.734921933,0.698799182,2.917650633,0.423548456,0.00264727,0.301825353,0.745533297,substantial
5.006375584,0.425817989,4.507660699,0.213841744,1.683772092,0.426332315,0.093293884,0.657715815,0.00493531,substantial
9.45181227,0.902189401,0.128684801,0.743591603,2.826984795,0.921206632,0.409859083,0.705321158,0.922721813,critical
4.380359416,0.005373059,4.754853645,0.466765586,0.343794125,0.768588343,0.659485048,0.832871602,0.597655793,substantial
0.722177015,0.362618494,3.107398335,0.943266583,0.458431829,0.325967823,0.629755556,0.262751156,0.936109429,moderate
4.199004344,0.682330702,3.969833513,0.772078602,1.501357035,0.98803353,0.24867131,0.930492595,0.635593816,substantial
3.166891966,0.933142419,4.584757296,0.694191688,0.089909435,0.114734139,0.437088285,0.010003491,0.66520992,moderate
1.352195138,0.339537993,2.12795809,0.162308532,2.509895589,0.592164567,0.456271411,0.602264425,0.177418758,moderate
0.215333338,0.790223692,0.160337942,0.766648031,1.247151481,0.054482457,0.573756531,0.093713832,0.556947402,moderate
4.746371924,0.189246449,2.160809599,0.631003909,2.163358961,0.046322632,0.131214842,0.633069655,0.015377136,substantial
3.95891692,0.808756021,3.536133403,0.595938568,2.343676016,0.775792763,0.541169843,0.307365298,0.160777313,substantial
6.527983267,0.882562494,2.801080374,0.797736327,0.74415934,0.657955608,0.298493773,0.843707334,0.617034333,substantial
7.509782256,0.908665244,0.232453962,0.862813311,1.718746258,0.146523969,0.942430896,0.771649123,0.820693873,severe
0.444572414,0.487150475,4.855676779,0.604046251,2.808083671,0.478247115,0.5719762,0.487101827,0.477164291,moderate
1.256810313,0.692656276,0.783650357,0.001087981,0.716082667,0.768131704,0.417459927,0.065816544,0.337034633,substantial
3.018627431,0.363996319,1.658086814,0.080827559,0.753568618,0.49462816,0.637334359,0.033282051,0.167271894,substantial
4.241979859,0.161827283,0.861739798,0.712766305,2.942811191,0.068985363,0.446477508,0.973618869,0.050607992,substantial
3.092392259,0.368616764,0.428343663,0.258215224,1.191437395,0.049247132,0.937329404,0.19064923,0.97594421,substantial
5.950076635,0.61032321,1.152037524,0.183685344,0.423970147,0.627183661,0.111103215,0.088804018,0.530346611,substantial
9.5450984,0.762495413,2.521941075,0.297954739,2.598218934,0.977905442,0.162833479,0.627764986,0.75619328,critical
5.102121408,0.997671224,3.179237197,0.815931608,0.352531553,0.698618574,0.009648862,0.172004757,0.875375223,substantial
1.150127624,0.741220501,3.019691522,0.667026707,2.71804123,0.612995431,0.996784476,0.445843119,0.26557467,moderate
6.3604041,0.542365547,4.147379893,0.502721792,2.238119993,0.374086815,0.977786998,0.128858343,0.493579235,substantial
8.36747777,0.390095414,1.222868244,0.526054199,1.465089558,0.385602574,0.154115825,0.887747608,0.149619383,severe
1.824296111,0.088190585,1.266069219,0.732474224,0.218013072,0.452537453,0.40227208,0.063860608,0.671629344,substantial
1.814186661,0.761236501,3.93366382,0.553320544,2.391219122,0.720038408,0.709059775,0.850442874,0.95716133,moderate
8.76920053,0.372150985,0.276267498,0.865839281,0.71196202,0.232357202,0.000757343,0.330569052,0.687733232,critical
6.170040735,0.708483476,4.960625307,0.833277862,1.690965087,0.377880342,0.35606783,0.814484222,0.717982367,substantial
1.851880531,0.595833283,2.039140785,0.643336634,0.745603801,0.734642027,0.923300985,0.147676395,0.821216064,moderate
9.619258431,0.700844863,0.498956708,0.191975994,0.297212452,0.631763425,0.345694215,0.202995157,0.105333729,critical
9.47563084,0.200672217,1.48532482,0.148907901,0.052539239,0.720683206,0.15765728,0.546916528,0.129021249,critical
2.511793666,0.19777723,0.386004186,0.139272044,2.159667059,0.634063564,0.526802371,0.017313421,0.372947882,substantial
2.095638099,0.452446534,4.118887498,0.095617947,0.740281008,0.671782449,0.334511284,0.1124153,0.479883762,moderate
0.741138296,0.656411599,2.213844026,0.220092693,0.57253577,0.420644104,0.612845035,0.739295633,0.480760114,moderate
4.681985119,0.675849296,3.866452257,0.121204378,2.110466529,0.131628417,0.108365301,0.247777893,0.010333482,substantial
6.773188617,0.847863533,0.437796093,0.324811064,1.769159536,0.673215563,0.170798091,0.786604787,0.690664416,severe
6.687466822,0.185307886,2.303549142,0.255117855,0.699484855,0.593439362,0.835515755,0.519493764,0.41253676,substantial
7.02344889,0.077374247,2.140095123,0.448835932,0.340130562,0.905958089,0.20284546,0.937015371,0.075876073,severe
5.745565668,0.847850679,2.631355916,0.560274299,1.464940025,0.194617571,0.733006794,0.147610532,0.955552887,substantial
5.715958326,0.737968827,0.039546912,0.376529003,2.015450862,0.210893179,0.418443379,0.964369098,0.28636505,substantial
6.052855417,0.274993148,4.655643197,0.675528684,1.024385238,0.510934389,0.30663625,0.625784203,0.017432982,substantial
3.571274974,0.589025996,4.949722499,0.261056663,1.944946566,0.63699522,0.874662941,0.757037155,0.099685798,moderate
4.044035777,0.993520658,2.145132529,0.522012735,0.068141805,0.607307413,0.354774726,0.717697485,0.7294959,substantial
4.602696078,0.952827718,4.506181881,0.023412464,1.309431164,0.819743853,0.309926611,0.441554624,0.399216702,substantial
5.411159161,0.451364773,0.01747006,0.200136035,0.19403676,0.741045166,0.13161892,0.236036092,0.027804538,severe
4.50575638,0.129606863,4.703892279,0.482219353,0.256188572,0.739400588,0.279614804,0.039693951,0.097794712,substantial
9.81130009,0.409860567,4.707637314,0.505015829,2.716377127,0.839391647,0.742201339,0.9104176,0.949212236,severe
6.534072607,0.331525182,4.626212906,0.322004946,0.197932697,0.242805766,0.914657528,0.446260316,0.847554927,substantial
8.595112424,0.828626987,1.34936318,0.405550389,0.197740943,0.08220255,0.763391402,0.773967887,0.241445235,substantial
5.459957621,0.443890873,2.510278208,0.413646505,0.083025513,0.537724414,0.751658396,0.252440247,0.317582753,substantial
4.485466031,0.005504886,0.251674602,0.205955397,2.949265307,0.615836684,0.53882213,0.681922355,0.070598288,substantial
3.905848819,0.874869278,4.368299684,0.138039497,0.454353432,0.990189701,0.607582369,0.548485298,0.122817578,moderate
5.332187036,0.729311259,1.780353402,0.71465385,2.026891384,0.148691902,0.146280661,0.597371079,0.651313667,substantial
8.269177058,0.941371425,1.38046933,0.109966585,2.473640565,0.568455285,0.337522092,0.500823296,0.75559036,severe
7.357172722,0.657010203,1.720259938,0.332077548,2.620727126,0.345927529,0.515210256,0.782844227,0.188354179,substantial
7.522783714,0.026814864,3.760115285,0.267725578,2.547119387,0.178585154,0.591417972,0.342277521,0.220150264,substantial
2.021706992,0.046906102,0.627005379,0.09221599,1.853456994,0.825065063,0.666129339,0.191210922,0.881264135,substantial
4.980631541,0.294948027,1.040515466,0.86289975,1.022892777,0.808847064,0.927395244,0.811700921,0.77347647,substantial
0.837203627,0.86212362,4.644768917,0.644194211,0.759684484,0.041137082,0.770533457,0.453873122,0.985525195,low
0.721366135,0.804279784,3.6575097,0.887106801,2.096227595,0.795319206,0.709719826,0.158943145,0.531230004,moderate
9.613769571,0.745654319,2.049202503,0.847073426,2.269644529,0.936746475,0.937870117,0.813892176,0.072586527,severe
5.547597021,0.922061318,4.443232248,0.773777939,2.706469789,0.324473224,0.740266631,0.815430428,0.711272804,substantial
4.37255289,0.911957452,2.616905809,0.410469751,0.196410049,0.039520986,0.25236631,0.914828965,0.92061796,substantial
1.348317132,0.086575188,0.06320978,0.726860608,1.279539672,0.700643809,0.747764343,0.529046008,0.102551125,substantial
2.326365441,0.710207182,3.862754203,0.328778808,1.076720573,0.780230185,0.372887421,0.884804698,0.635091666,moderate
2.88683836,0.791900003,4.32379034,0.912067213,1.547147843,0.092959157,0.264296367,0.985985428,0.246452573,moderate
7.156092147,0.097148877,1.111919507,0.354572821,1.381381532,0.943401165,0.502442941,0.008895456,0.23207841,severe
5.044762825,0.698722894,3.499542913,0.558717132,0.456236477,0.961611084,0.665631904,0.316312212,0.170211206,substantial
5.074215068,0.880594068,0.232294168,0.854463228,1.433741858,0.164452782,0.96329627,0.216651983,0.150315869,substantial
7.70811101,0.645003537,2.894217551,0.871888749,2.067248811,0.775434016,0.317747635,0.831522481,0.551408494,severe
2.649861271,0.03222142,3.111757159,0.518835658,2.642543923,0.251851862,0.330788715,0.470825628,0.031494594,substantial
0.174976082,0.997193473,1.219009789,0.079470112,0.66474029,0.807391693,0.920700906,0.316161462,0.232172332,moderate
7.596868217,0.073193308,3.180690111,0.050457927,1.482306952,0.910184588,0.794165157,0.717352893,0.789635972,substantial
1.529510366,0.846881271,3.398199284,0.16441831,2.385529311,0.391837727,0.224693138,0.99289778,0.504683887,moderate
3.916100408,0.509621089,4.044447041,0.248011466,0.680210041,0.460371346,0.522078402,0.778828101,0.93236864,substantial
0.642543306,0.839386396,2.294480448,0.905943916,1.170088704,0.873357715,0.529381425,0.129275941,0.035384652,moderate
4.346715068,0.160791163,0.177575885,0.202833103,2.039492518,0.828517635,0.112222635,0.496656094,0.475490325,severe
0.839674229,0.734493916,0.888939428,0.036280325,2.458399637,0.23225238,0.720750561,0.926946504,0.393406886,moderate
2.812718246,0.636447676,3.655571179,0.609566572,1.924247516,0.753705053,0.400855912,0.112930331,0.267669374,substantial
1.133154266,0.22599952,0.805849251,0.345120844,2.786109818,0.798571742,0.711930223,0.138156006,0.640683104,substantial
3.666827545,0.868612502,3.842986515,0.440379895,1.384813803,0.897810466,0.629980768,0.643560045,0.874652003,substantial
1.525367763,0.86050032,4.168794698,0.020952536,2.242223665,0.262042712,0.080659341,0.143378994,0.473470155,moderate
0.259229383,0.257718271,4.811505014,0.286961955,0.84918761,0.501189708,0.610215675,0.663508441,0.156857102,low
0.30550138,0.862882331,1.455742252,0.933361616,0.771851335,0.302879269,0.709906298,0.672472898,0.564228464,moderate
6.288025019,0.61882985,4.631695929,0.737767797,0.022552707,0.693927886,0.213718918,0.239175456,0.845736963,substantial
0.489126639,0.977815323,1.315660929,0.422759419,2.769220011,0.068281683,0.463406747,0.420659371,0.926026746,moderate
6.170464886,0.993235404,2.109498306,0.685440358,1.750551862,0.491082904,0.925461058,0.352121197,0.484806077,substantial
1.696646622,0.856472314,4.846680394,0.971359749,1.752097434,0.498503944,0.023888394,0.282076277,0.362721196,moderate
8.554728227,0.017175255,1.466682707,0.16784012,0.323223822,0.745193958,0.315365061,0.607218965,0.340463341,severe
5.630580911,0.554455321,3.608617879,0.068222407,1.562793624,0.85393388,0.684784374,0.848473782,0.791260524,substantial
4.019863045,0.303052632,4.555054984,0.895948236,2.293214941,0.493418004,0.281570951,0.381601901,0.075086479,substantial
8.200230959,0.551058952,3.927093188,0.613887805,0.680312294,0.311985696,0.080012345,0.359815464,0.073095302,substantial
1.849249229,0.446559285,1.552736263,0.367690747,1.792937745,0.011187988,0.517049698,0.020233668,0.199266111,moderate
5.712371948,0.08143994,1.944305045,0.359307075,1.54902912,0.02527937,0.060853374,0.846359268,0.579043669,substantial
2.480524764,0.247560813,1.612439801,0.7340401,1.941383835,0.781260358,0.187514434,0.253407645,0.315905283,substantial
2.67241629,0.99495777,2.242461297,0.104074942,2.878509762,0.381447018,0.140579887,0.781473164,0.724866867,substantial
8.099421791,0.586789617,4.298895837,0.585358954,0.581040696,0.313106721,0.117483359,0.33776389,0.086420869,substantial
4.70980754,0.73981745,0.704826719,0.699609655,0.795982771,0.328656979,0.598109561,0.982628227,0.521285428,substantial
9.335387088,0.451591004,3.651088613,0.837152927,1.06548075,0.822605607,0.287035968,0.334051864,0.755563774,severe
1.674818208,0.430556901,1.318481267,0.612704549,1.345065067,0.756775768,0.213718257,0.779177201,0.448576562,substantial
8.801499303,0.304663317,3.171725003,0.456790278,2.561903851,0.90629081,0.928664992,0.511806737,0.69309085,severe
6.63661103,0.240465258,3.555429646,0.776891407,1.740675959,0.967004053,0.177457217,0.17129064,0.875883812,severe
7.8945443,0.919104792,0.166288035,0.148577993,0.331941773,0.291703935,0.439496961,0.988925719,0.144915973,severe
3.764167124,0.418761386,0.76633073,0.364039786,2.43387464,0.236227962,0.895578989,0.671652045,0.273546812,substantial
3.932372351,0.950386187,0.704003594,0.729025557,2.21678422,0.003370334,0.909156945,0.766177223,0.398738075,substantial
4.07560245,0.449614843,4.982040479,0.793019333,0.39765772,0.846896066,0.636094177,0.721653925,0.154660557,moderate
0.023931577,0.121537704,4.060603516,0.435563693,2.204216329,0.969301896,0.682971693,0.957668261,0.300789882,moderate
8.878923952,0.984482812,2.25513084,0.517302665,1.116777136,0.04339545,0.037641874,0.730019062,0.380194992,severe
1.398987442,0.000457616,2.190573271,0.238368409,1.730175532,0.762532796,0.294198344,0.083618905,0.872199668,substantial
4.591429905,0.093799333,4.617607806,0.100899904,2.423751314,0.448721509,0.318467197,0.32142498,0.953709723,substantial
9.415448197,0.656597752,3.643738096,0.57715022,1.698453284,0.247192546,0.649790218,0.883212283,0.162594012,substantial
0.147617485,0.94801506,3.741249078,0.071673922,1.542760823,0.339740867,0.002435095,0.526710764,0.740951104,moderate
0.922654274,0.370211868,3.594244005,0.723290362,2.970838519,0.259860971,0.219440662,0.199404007,0.086905896,moderate
0.637251118,0.539119521,4.792578737,0.799381804,2.631934246,0.745323597,0.711148214,0.181526265,0.22470061,moderate
3.709779349,0.943522236,0.393325023,0.121154502,2.086977398,0.238974465,0.538953891,0.334416822,0.334201683,substantial
7.330810029,0.679844436,4.307166656,0.576645925,0.002972794,0.209780072,0.748887896,0.452365835,0.392422324,substantial
7.505193694,0.226142444,3.327424895,0.860526396,1.297447521,0.764482538,0.639273977,0.533462896,0.75765611,substantial
0.393048244,0.23707753,0.792762689,0.770862606,2.991108534,0.349908912,0.140473468,0.229948917,0.723310579,substantial
7.143135492,0.399040794,1.48837351,0.093844028,1.004201984,0.695289307,0.172348823,0.842816222,0.873021081,severe
5.145467517,0.988417292,4.69269246,0.563399985,2.6150124,0.379529001,0.754077221,0.585610009,0.222984644,substantial
2.148059516,0.847708603,1.664492214,0.678108955,0.49169797,0.31415113,0.165019513,0.646412903,0.474913919,substantial
5.025152749,0.074776628,2.007142488,0.462326093,0.901386688,0.609397389,0.026140677,0.800603118,0.033670326,substantial
0.314829907,0.604307952,0.365680411,0.549314593,1.100299378,0.412761879,0.955665432,0.525121013,0.534060227,moderate
5.385405503,0.141153422,4.364092703,0.422210031,1.973191473,0.831624069,0.879004808,0.953561746,0.204318544,substantial
5.869041855,0.359174898,4.24859279,0.665059351,0.058745512,0.624197865,0.273368085,0.07589424,0.341615455,substantial
7.882190022,0.796241386,4.857128234,0.253196308,1.22557976,0.887588318,0.575571579,0.769577272,0.845516254,substantial
3.52387421,0.291204186,1.01222628,0.41545049,2.229949241,0.221404622,0.034185846,0.332012151,0.194801665,substantial
3.735692611,0.764448239,2.418450306,0.659486053,2.761100778,0.95404286,0.342233368,0.65738787,0.81289046,substantial
3.807773821,0.144708367,4.010546507,0.86801717,0.400498452,0.467882559,0.407620409,0.79648504,0.321690412,substantial
1.714153755,0.167869136,4.808869176,0.892366302,0.252091994,0.409421418,0.763721773,0.401698788,0.270119279,low
5.574937931,0.472935522,0.100315319,0.771463193,0.127359015,0.274293336,0.4671306,0.19392972,0.432065098,substantial
0.018470132,0.029580558,3.984729317,0.577892152,0.963939114,0.268513438,0.938563206,0.404196156,0.905562663,low
7.889946114,0.570845682,1.307024529,0.749799428,1.013459826,0.481117669,0.32533304,0.685083583,0.899056749,severe
2.437054655,0.809273993,1.578276275,0.806012437,0.969317642,0.234341442,0.001406586,0.584486315,0.252496178,substantial
2.944074239,0.392046118,2.33693201,0.824291337,0.411599431,0.629480781,0.829347153,0.537694758,0.208364763,substantial
3.340071931,0.861493619,0.067958165,0.669839598,2.212439072,0.291908294,0.331006515,0.503921015,0.535489843,substantial
9.991850337,0.477232979,3.363518857,0.634267848,0.081238619,0.625250809,0.365473109,0.198149579,0.382108528,severe
6.977552347,0.431138538,4.752127854,0.030859141,1.027651659,0.959691464,0.404617428,0.863679652,0.850753274,substantial
2.875925786,0.575005576,1.303989586,0.204210065,1.636400413,0.417004322,0.460033137,0.690187632,0.439062639,substantial
1.718819182,0.217346708,1.234690951,0.737383319,0.649956732,0.851081738,0.909125827,0.431374653,0.705419783,substantial
9.713755694,0.215671357,1.484747907,0.58845541,1.12633597,0.438269906,0.774760948,0.560531313,0.93102747,severe
2.17698554,0.487128144,0.314580669,0.508946348,2.469446606,0.362180529,0.910276614,0.045423946,0.522009146,substantial
3.68714698,0.497064224,0.326635189,0.824437408,2.623782294,0.75415629,0.469806058,0.399006332,0.915894227,severe
8.100484027,0.107851255,2.43657303,0.435697024,0.345676319,0.985829603,0.332088517,0.578386677,0.289483519,severe
5.185624262,0.061204576,2.332229311,0.57655807,0.498048644,0.839116953,0.166992949,0.594937499,0.628218647,substantial
5.051804087,0.915909557,4.241024695,0.49699012,1.205787856,0.410659298,0.26986875,0.317366833,0.232261098,substantial
9.168778687,0.814412931,0.670380457,0.979279122,1.225788362,0.139853208,0.545410672,0.047665472,0.161417548,severe
3.609480415,0.94057573,1.448620674,0.683753214,2.089397233,0.263118517,0.31724704,0.574767637,0.025209405,substantial
8.839801242,0.023891054,3.475002646,0.225364772,1.40860271,0.326099315,0.280602829,0.439245845,0.022106318,severe
8.891757834,0.894089075,0.730425928,0.921712416,2.549922229,0.576522571,0.479508986,0.754614531,0.044097756,critical
8.549482768,0.787388704,2.747643623,0.90395647,2.867481699,0.372201857,0.286939855,0.498647537,0.585425173,severe
6.896599782,0.887159419,0.553551797,0.412525394,0.81902691,0.750273469,0.809182854,0.96619534,0.300900999,substantial
0.082934706,0.474205519,2.170062729,0.014217286,1.128947311,0.201737173,0.546669702,0.704077554,0.163294021,moderate
6.576994515,0.94823797,3.122425842,0.766644265,0.143233916,0.310882726,0.505050234,0.265529546,0.207887759,substantial
4.159846902,0.152545343,1.38999214,0.391930962,2.578437158,0.771996511,0.91269457,0.441990156,0.01218051,substantial
